FileName,institutionCode,collectionCode,catalogueNumber,class,order,family,genus,specificEpithet,infraspecificEpithet,sex,lifeStage,country,locality,decimalLatitude,decimalLongitude,geodeticDatum,verbatimElevation,eventDate,measurementDeterminedDate,Patch,LightAngle1,LightAngle2,ProbeAngle1,ProbeAngle2,Replicate,Comments,UniqueID
UMMZ.143684.supe.cr.f.00000002,UMMZ,birds,143684,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Female,adult,,,,,,,,,crown,0,0,0,0,2,,284
UMMZ.143684.supe.cr.f.00000003,UMMZ,birds,143684,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Female,adult,,,,,,,,,crown,0,0,0,0,3,,285
UMMZ.143684.supe.fo.f.00000001,UMMZ,birds,143684,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Female,adult,,,,,,,,,forehead,0,0,0,0,1,,286
UMMZ.143684.supe.fo.f.00000002,UMMZ,birds,143684,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Female,adult,,,,,,,,,forehead,0,0,0,0,2,,287
UMMZ.143684.supe.fo.f.00000003,UMMZ,birds,143684,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Female,adult,,,,,,,,,forehead,0,0,0,0,3,,288
UMMZ.143684.supe.nb.f.00000001,UMMZ,birds,143684,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Female,adult,,,,,,,,,throat band,0,0,0,0,1,,289
UMMZ.143684.supe.nb.f.00000002,UMMZ,birds,143684,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Female,adult,,,,,,,,,throat band,0,0,0,0,2,,290
UMMZ.143684.supe.nb.f.00000003,UMMZ,birds,143684,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Female,adult,,,,,,,,,throat band,0,0,0,0,3,,291
UMMZ.143684.supe.uc.f.00000001,UMMZ,birds,143684,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Female,adult,,,,,,,,,upper tail covert,0,0,0,0,1,,292
UMMZ.143684.supe.uc.f.00000002,UMMZ,birds,143684,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Female,adult,,,,,,,,,upper tail covert,0,0,0,0,2,,293
UMMZ.143684.supe.uc.f.00000003,UMMZ,birds,143684,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Female,adult,,,,,,,,,upper tail covert,0,0,0,0,3,,294
UMMZ.143687.supe.ba.m.00000001,UMMZ,birds,143687,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,back,0,0,0,0,1,,295
UMMZ.143687.supe.ba.m.00000002,UMMZ,birds,143687,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,back,0,0,0,0,2,,296
UMMZ.143687.supe.ba.m.00000003,UMMZ,birds,143687,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,back,0,0,0,0,3,,297
UMMZ.143687.supe.ch.m.00000001,UMMZ,birds,143687,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,breast,0,0,0,0,1,,298
UMMZ.143687.supe.ch.m.00000002,UMMZ,birds,143687,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,breast,0,0,0,0,2,,299
UMMZ.143687.supe.ch.m.00000003,UMMZ,birds,143687,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,breast,0,0,0,0,3,,300
UMMZ.143687.supe.cn.m.00000001,UMMZ,birds,143687,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,throat,0,0,0,0,1,,301
UMMZ.143687.supe.cn.m.00000002,UMMZ,birds,143687,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,throat,0,0,0,0,2,,302
UMMZ.143687.supe.cn.m.00000003,UMMZ,birds,143687,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,throat,0,0,0,0,3,,303
UMMZ.143687.supe.cr.m.00000001,UMMZ,birds,143687,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,crown,0,0,0,0,1,,304
UMMZ.143687.supe.cr.m.00000002,UMMZ,birds,143687,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,crown,0,0,0,0,2,,305
UMMZ.143687.supe.cr.m.00000003,UMMZ,birds,143687,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,crown,0,0,0,0,3,,306
UMMZ.143687.supe.fo.m.00000001,UMMZ,birds,143687,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,forehead,0,0,0,0,1,,307
UMMZ.143687.supe.fo.m.00000002,UMMZ,birds,143687,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,forehead,0,0,0,0,2,,308
UMMZ.143687.supe.fo.m.00000003,UMMZ,birds,143687,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,forehead,0,0,0,0,3,,309
UMMZ.143687.supe.nb.m.00000001,UMMZ,birds,143687,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,throat band,0,0,0,0,1,,310
UMMZ.143687.supe.nb.m.00000002,UMMZ,birds,143687,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,throat band,0,0,0,0,2,,311
UMMZ.143687.supe.nb.m.00000003,UMMZ,birds,143687,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,throat band,0,0,0,0,3,,312
UMMZ.143687.supe.uc.m.00000001,UMMZ,birds,143687,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,upper tail covert,0,0,0,0,1,,313
UMMZ.143687.supe.uc.m.00000002,UMMZ,birds,143687,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,upper tail covert,0,0,0,0,2,,314
UMMZ.143687.supe.uc.m.00000003,UMMZ,birds,143687,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,upper tail covert,0,0,0,0,3,,315
UMMZ.143716.orie.ba.m.00000001,UMMZ,birds,143716,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,back,0,0,0,0,1,,316
UMMZ.143716.orie.ba.m.00000002,UMMZ,birds,143716,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,back,0,0,0,0,2,,317
UMMZ.143716.orie.ba.m.00000003,UMMZ,birds,143716,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,back,0,0,0,0,3,,318
UMMZ.143716.orie.ch.m.00000001,UMMZ,birds,143716,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,breast,0,0,0,0,1,,319
UMMZ.143716.orie.ch.m.00000002,UMMZ,birds,143716,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,breast,0,0,0,0,2,,320
UMMZ.143716.orie.ch.m.00000003,UMMZ,birds,143716,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,breast,0,0,0,0,3,,321
UMMZ.143716.orie.cn.m.00000001,UMMZ,birds,143716,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,throat,0,0,0,0,1,,322
UMMZ.143716.orie.cn.m.00000002,UMMZ,birds,143716,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,throat,0,0,0,0,2,,323
UMMZ.143716.orie.cn.m.00000003,UMMZ,birds,143716,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,throat,0,0,0,0,3,,324
UMMZ.143716.orie.cr.m.00000001,UMMZ,birds,143716,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,crown,0,0,0,0,1,,325
UMMZ.143716.orie.cr.m.00000002,UMMZ,birds,143716,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,crown,0,0,0,0,2,,326
UMMZ.143716.orie.cr.m.00000003,UMMZ,birds,143716,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,crown,0,0,0,0,3,,327
UMMZ.143716.orie.fo.m.00000001,UMMZ,birds,143716,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,forehead,0,0,0,0,1,,328
UMMZ.143716.orie.fo.m.00000002,UMMZ,birds,143716,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,forehead,0,0,0,0,2,,329
UMMZ.143716.orie.fo.m.00000003,UMMZ,birds,143716,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,forehead,0,0,0,0,3,,330
UMMZ.143716.orie.nb.m.00000001,UMMZ,birds,143716,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,throat band,0,0,0,0,1,,331
UMMZ.143716.orie.nb.m.00000002,UMMZ,birds,143716,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,throat band,0,0,0,0,2,,332
UMMZ.143716.orie.nb.m.00000003,UMMZ,birds,143716,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,throat band,0,0,0,0,3,,333
UMMZ.143716.orie.uc.m.00000001,UMMZ,birds,143716,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,upper tail covert,0,0,0,0,1,,334
UMMZ.143716.orie.uc.m.00000002,UMMZ,birds,143716,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,upper tail covert,0,0,0,0,2,,335
UMMZ.143716.orie.uc.m.00000003,UMMZ,birds,143716,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,upper tail covert,0,0,0,0,3,,336
UMMZ.143722.birm.ba.m.00000001,UMMZ,birds,143722,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,back,0,0,0,0,1,,337
UMMZ.143722.birm.ba.m.00000002,UMMZ,birds,143722,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,back,0,0,0,0,2,,338
UMMZ.143722.birm.ba.m.00000003,UMMZ,birds,143722,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,back,0,0,0,0,3,,339
UMMZ.143722.birm.ch.m.00000001,UMMZ,birds,143722,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,breast,0,0,0,0,1,,340
UMMZ.143722.birm.ch.m.00000002,UMMZ,birds,143722,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,breast,0,0,0,0,2,,341
UMMZ.143722.birm.ch.m.00000003,UMMZ,birds,143722,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,breast,0,0,0,0,3,,342
UMMZ.143722.birm.cn.m.00000001,UMMZ,birds,143722,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,throat,0,0,0,0,1,,343
UMMZ.143722.birm.cn.m.00000002,UMMZ,birds,143722,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,throat,0,0,0,0,2,,344
UMMZ.143722.birm.cn.m.00000003,UMMZ,birds,143722,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,throat,0,0,0,0,3,,345
UMMZ.143722.birm.cr.m.00000001,UMMZ,birds,143722,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,crown,0,0,0,0,1,,346
UMMZ.143722.birm.cr.m.00000002,UMMZ,birds,143722,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,crown,0,0,0,0,2,,347
UMMZ.143722.birm.cr.m.00000003,UMMZ,birds,143722,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,crown,0,0,0,0,3,,348
UMMZ.143722.birm.fo.m.00000001,UMMZ,birds,143722,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,forehead,0,0,0,0,1,,349
UMMZ.143722.birm.fo.m.00000002,UMMZ,birds,143722,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,forehead,0,0,0,0,2,,350
UMMZ.143722.birm.fo.m.00000003,UMMZ,birds,143722,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,forehead,0,0,0,0,3,,351
UMMZ.143722.birm.nb.m.00000001,UMMZ,birds,143722,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,throat band,0,0,0,0,1,,352
UMMZ.143722.birm.nb.m.00000002,UMMZ,birds,143722,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,throat band,0,0,0,0,2,,353
UMMZ.143722.birm.nb.m.00000003,UMMZ,birds,143722,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,throat band,0,0,0,0,3,,354
UMMZ.143722.birm.uc.m.00000001,UMMZ,birds,143722,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,upper tail covert,0,0,0,0,1,,355
UMMZ.143722.birm.uc.m.00000002,UMMZ,birds,143722,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,upper tail covert,0,0,0,0,2,,356
UMMZ.143722.birm.uc.m.00000003,UMMZ,birds,143722,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,upper tail covert,0,0,0,0,3,,357
UMMZ.143726.birm.ba.f.00000001,UMMZ,birds,143726,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,back,0,0,0,0,1,,358
UMMZ.143726.birm.ba.f.00000002,UMMZ,birds,143726,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,back,0,0,0,0,2,,359
UMMZ.143726.birm.ba.f.00000003,UMMZ,birds,143726,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,back,0,0,0,0,3,,360
UMMZ.143726.birm.ch.f.00000001,UMMZ,birds,143726,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,breast,0,0,0,0,1,,361
UMMZ.143726.birm.ch.f.00000002,UMMZ,birds,143726,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,breast,0,0,0,0,2,,362
UMMZ.143726.birm.ch.f.00000003,UMMZ,birds,143726,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,breast,0,0,0,0,3,,363
UMMZ.143726.birm.cn.f.00000001,UMMZ,birds,143726,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,throat,0,0,0,0,1,,364
UMMZ.143726.birm.cn.f.00000002,UMMZ,birds,143726,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,throat,0,0,0,0,2,,365
UMMZ.143726.birm.cn.f.00000003,UMMZ,birds,143726,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,throat,0,0,0,0,3,,366
UMMZ.143726.birm.cr.f.00000001,UMMZ,birds,143726,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,crown,0,0,0,0,1,,367
UMMZ.143726.birm.cr.f.00000002,UMMZ,birds,143726,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,crown,0,0,0,0,2,,368
UMMZ.143726.birm.cr.f.00000003,UMMZ,birds,143726,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,crown,0,0,0,0,3,,369
UMMZ.143726.birm.fo.f.00000001,UMMZ,birds,143726,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,forehead,0,0,0,0,1,,370
UMMZ.143726.birm.fo.f.00000002,UMMZ,birds,143726,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,forehead,0,0,0,0,2,,371
UMMZ.143726.birm.fo.f.00000003,UMMZ,birds,143726,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,forehead,0,0,0,0,3,,372
UMMZ.143726.birm.nb.f.00000001,UMMZ,birds,143726,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,throat band,0,0,0,0,1,,373
UMMZ.143726.birm.nb.f.00000002,UMMZ,birds,143726,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,throat band,0,0,0,0,2,,374
UMMZ.143726.birm.nb.f.00000003,UMMZ,birds,143726,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,throat band,0,0,0,0,3,,375
UMMZ.143726.birm.uc.f.00000001,UMMZ,birds,143726,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,upper tail covert,0,0,0,0,1,,376
UMMZ.143726.birm.uc.f.00000002,UMMZ,birds,143726,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,upper tail covert,0,0,0,0,2,,377
UMMZ.143726.birm.uc.f.00000003,UMMZ,birds,143726,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,upper tail covert,0,0,0,0,3,,378
UMMZ.143730.birm.ba.m.00000001,UMMZ,birds,143730,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,back,0,0,0,0,1,,379
UMMZ.143730.birm.ba.m.00000002,UMMZ,birds,143730,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,back,0,0,0,0,2,,380
UMMZ.143730.birm.ba.m.00000003,UMMZ,birds,143730,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,back,0,0,0,0,3,,381
UMMZ.143730.birm.ch.m.00000001,UMMZ,birds,143730,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,breast,0,0,0,0,1,,382
UMMZ.143730.birm.ch.m.00000002,UMMZ,birds,143730,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,breast,0,0,0,0,2,,383
UMMZ.143730.birm.ch.m.00000003,UMMZ,birds,143730,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,breast,0,0,0,0,3,,384
UMMZ.143730.birm.cn.m.00000001,UMMZ,birds,143730,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,throat,0,0,0,0,1,,385
UMMZ.143730.birm.cn.m.00000002,UMMZ,birds,143730,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,throat,0,0,0,0,2,,386
UMMZ.143730.birm.cn.m.00000003,UMMZ,birds,143730,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,throat,0,0,0,0,3,,387
UMMZ.143730.birm.cr.m.00000001,UMMZ,birds,143730,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,crown,0,0,0,0,1,,388
UMMZ.143730.birm.cr.m.00000002,UMMZ,birds,143730,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,crown,0,0,0,0,2,,389
UMMZ.143730.birm.cr.m.00000003,UMMZ,birds,143730,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,crown,0,0,0,0,3,,390
UMMZ.143730.birm.fo.m.00000001,UMMZ,birds,143730,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,forehead,0,0,0,0,1,,391
UMMZ.143730.birm.fo.m.00000002,UMMZ,birds,143730,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,forehead,0,0,0,0,2,,392
UMMZ.143730.birm.fo.m.00000003,UMMZ,birds,143730,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,forehead,0,0,0,0,3,,393
UMMZ.143730.birm.nb.m.00000001,UMMZ,birds,143730,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,throat band,0,0,0,0,1,,394
UMMZ.143730.birm.nb.m.00000002,UMMZ,birds,143730,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,throat band,0,0,0,0,2,,395
UMMZ.143730.birm.nb.m.00000003,UMMZ,birds,143730,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,throat band,0,0,0,0,3,,396
UMMZ.143730.birm.uc.m.00000001,UMMZ,birds,143730,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,upper tail covert,0,0,0,0,1,,397
UMMZ.143730.birm.uc.m.00000002,UMMZ,birds,143730,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,upper tail covert,0,0,0,0,2,,398
UMMZ.143730.birm.uc.m.00000003,UMMZ,birds,143730,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,upper tail covert,0,0,0,0,3,,399
UMMZ.143731.birm.ba.m.00000001,UMMZ,birds,143731,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,back,0,0,0,0,1,,400
UMMZ.143731.birm.ba.m.00000002,UMMZ,birds,143731,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,back,0,0,0,0,2,,401
UMMZ.143731.birm.ba.m.00000003,UMMZ,birds,143731,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,back,0,0,0,0,3,,402
UMMZ.143731.birm.ch.m.00000001,UMMZ,birds,143731,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,breast,0,0,0,0,1,,403
UMMZ.143731.birm.ch.m.00000002,UMMZ,birds,143731,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,breast,0,0,0,0,2,,404
UMMZ.143731.birm.ch.m.00000003,UMMZ,birds,143731,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,breast,0,0,0,0,3,,405
UMMZ.143731.birm.cn.m.00000001,UMMZ,birds,143731,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,throat,0,0,0,0,1,,406
UMMZ.143731.birm.cn.m.00000002,UMMZ,birds,143731,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,throat,0,0,0,0,2,,407
UMMZ.143731.birm.cn.m.00000003,UMMZ,birds,143731,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,throat,0,0,0,0,3,,408
UMMZ.143731.birm.cr.m.00000001,UMMZ,birds,143731,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,crown,0,0,0,0,1,,409
UMMZ.143731.birm.cr.m.00000002,UMMZ,birds,143731,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,crown,0,0,0,0,2,,410
UMMZ.143731.birm.cr.m.00000003,UMMZ,birds,143731,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,crown,0,0,0,0,3,,411
UMMZ.143731.birm.fo.m.00000001,UMMZ,birds,143731,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,forehead,0,0,0,0,1,,412
UMMZ.143731.birm.fo.m.00000002,UMMZ,birds,143731,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,forehead,0,0,0,0,2,,413
UMMZ.143731.birm.fo.m.00000003,UMMZ,birds,143731,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,forehead,0,0,0,0,3,,414
UMMZ.143731.birm.nb.m.00000001,UMMZ,birds,143731,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,throat band,0,0,0,0,1,,415
UMMZ.143731.birm.nb.m.00000002,UMMZ,birds,143731,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,throat band,0,0,0,0,2,,416
UMMZ.143731.birm.nb.m.00000003,UMMZ,birds,143731,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,throat band,0,0,0,0,3,,417
UMMZ.143731.birm.uc.m.00000001,UMMZ,birds,143731,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,upper tail covert,0,0,0,0,1,,418
UMMZ.143731.birm.uc.m.00000002,UMMZ,birds,143731,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,upper tail covert,0,0,0,0,2,,419
UMMZ.143731.birm.uc.m.00000003,UMMZ,birds,143731,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,upper tail covert,0,0,0,0,3,,420
UMMZ.143734.birm.ba.f.00000001,UMMZ,birds,143734,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,back,0,0,0,0,1,,421
UMMZ.143734.birm.ba.f.00000002,UMMZ,birds,143734,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,back,0,0,0,0,2,,422
UMMZ.143734.birm.ba.f.00000003,UMMZ,birds,143734,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,back,0,0,0,0,3,,423
UMMZ.143734.birm.ch.f.00000001,UMMZ,birds,143734,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,breast,0,0,0,0,1,,424
UMMZ.143734.birm.ch.f.00000002,UMMZ,birds,143734,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,breast,0,0,0,0,2,,425
UMMZ.143734.birm.ch.f.00000003,UMMZ,birds,143734,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,breast,0,0,0,0,3,,426
UMMZ.143734.birm.cn.f.00000001,UMMZ,birds,143734,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,throat,0,0,0,0,1,,427
UMMZ.143734.birm.cn.f.00000002,UMMZ,birds,143734,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,throat,0,0,0,0,2,,428
UMMZ.143734.birm.cn.f.00000003,UMMZ,birds,143734,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,throat,0,0,0,0,3,,429
UMMZ.143734.birm.cr.f.00000001,UMMZ,birds,143734,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,crown,0,0,0,0,1,,430
UMMZ.143734.birm.cr.f.00000002,UMMZ,birds,143734,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,crown,0,0,0,0,2,,431
UMMZ.143734.birm.cr.f.00000003,UMMZ,birds,143734,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,crown,0,0,0,0,3,,432
UMMZ.143734.birm.fo.f.00000001,UMMZ,birds,143734,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,forehead,0,0,0,0,1,,433
